product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.22,5점,정보없음,정보없음,끈적함 없이 발림성 좋아요 촉촉하고 순해요 건성에 좋아요 추천해요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.20,5점,정보없음,"한달이상사용, 재구매",자극없이 순해서 여러번 재구매해서 사용하고 있는 제품입니다
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.20,5점,정보없음,한달이상사용,"귀차니즘 남자친구는 딱 이것만 발라요!
건조하지 않고 무난하다고 하네요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.20,5점,정보없음,한달이상사용,"아주 잘 쓰고 있어요
세일할때 사서 가성비도 좋아요 세트로 추천합니다"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.20,5점,정보없음,한달이상사용,부모님 사드렸는데 잘 쓰구 계세요 무난하게 사용 가능한 것 같습니다
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.19,5점,정보없음,정보없음,수분6 유분4 정도의 느낌이고 많이 바르면 유분기가 느껴짐
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.19,5점,정보없음,정보없음,넘 넘 !!! 조아요 ㅜ 사고 나서 계속 잘쓰구있어요 ㅎㅎ 추천합니다 💗 여러번 사서 쓰는거같아용 한번 사보세요 ~~ ㅎ
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.16,5점,정보없음,정보없음,"남편이 한번쓰더니 로션은 이제품이 순하다고
이제는 다른제품 쳐다보지도않네요.
남자지만 여자화장품만 써야하는 예민피부인데
이제품은 워낙순해서 트러블도 올라오지않고 적당한
수분감이랑 마무리감이 좋다고해요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.16,5점,정보없음,정보없음,친오빠 사줬는데 괜찮다며 또 한 번 더 사달라고해서 사주었어요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.15,5점,정보없음,정보없음,제가 건성이고 전에 라운드랩 쓴 적도 있고 겸사겸사 써봣는데 제가 환절기 때 마다 피부가 각질로 뒤집혀서 고생하는데여 저에게 필요한 만큼 보습을 주진 못하더라구요. 약간 독도로션 느낌.. 건조하신 분들은 로션보다는 크림 사시는 걸 추천
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.15,5점,정보없음,정보없음,남편 구매했는데 좋다고하네요 자극없이 순하고 향도 연하고 봄가을 사용하기 좋다네요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.15,5점,정보없음,정보없음,"써보고 좋아서 다시 재구매 했어요
순하고 저자극 입니다 좋아요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.14,5점,정보없음,한달이상사용,수분도 충전되고 끈적하지 않아서 만족하는 제품입니다 자주쓰고있어요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.14,5점,정보없음,정보없음,"좋아요~ 늘 쓰던 제품입니다 사용감도 좋구요, 이번에 싸길래 많이 사서 쟁여놨어요~다음에 다 쓰면 또 재구매할게요~"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.13,5점,정보없음,정보없음,몇년간 잘 사용중인 제품이에요! 보습감이 좋아 추천해여 ㅎㅎ
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.13,4점,정보없음,정보없음,끈적이지 않고 흡수가 잘되요 남성분들 가성비 로션으로 이거 사세요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.13,5점,정보없음,재구매,자극없이 순하고 수분감 채워주기에 좋습니다 가벼워서 좋아요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.13,5점,정보없음,한달이상사용,일단 제품 자체가 순하고 피부에 닿는 게 부담이 없어서 좋아요
