리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
SH_251215_002,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.15,27500,"지성, 가을웜톤, 블랙헤드, 피지과다",한달이상사용,구매 가치/편의,추천/재구매,2,5점,긍정,3,재구매,계속 재구매 할 거 같긴해요,한달 찐사용 후기 pdrn 용량은 적고 피부에 효과는 없다고 해서 그려려니 하고 그냥 사용 중인데 그래도 사용감 좋아서 별 다섯개 줍니다 수분감이 오래가고 사용하고 촉촉해지고 다른 수분앰플도 많이 사용해봤는데 제일 좋았어요 메이크업 하면 메이크업도 잘 먹고 계속 재구매 할 거 같긴해요!,1.2,"메이크업, 수분감, 재구매, 촉촉"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,제형/사용감,흡수/발림성,3,5점,긍정,1,흡수,바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,"수분/유분 밸런스, 제형/사용감","끈적임/밀림, 보습/속건조",3,5점,긍정,3,"끈적, 촉촉",끈적임 없이 촉촉하게 마무리돼서,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,수분/유분 밸런스,보습/속건조,3,5점,보통,0,"당김, 속당김",속당김도 많이 잡힌 느낌,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,"구매 가치/편의, 제형/사용감","추천/재구매, 흡수/발림성",3,5점,긍정,2,"만족, 쫀쫀",피부가 쫀쫀해지는 느낌이 들어서 만족,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,수분/유분 밸런스,보습/속건조,3,5점,긍정,3,건조,건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,구매 가치/편의,가성비/가격,3,5점,긍정,4,가성비,가성비 최고 인정,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 추천/재구매",3,5점,긍정,5,"강추, 건조, 속건조",속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251216_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.16,27500,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,구매 가치/편의,추천/재구매,3,5점,긍정,1,만족,넘 만족합니다,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",2.4,"가성비, 강추, 건조, 끈적, 당김, 만족, 속건조, 속당김, 쫀쫀, 촉촉, 흡수"
SH_251217_002,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.17,27500,,재구매,피부 자극,자극/부작용,1,4점,보통,0,자극,아누아 피디알엔 히알루론산 수분 저자극 클렌징 폼 아직 사용정입니다 언고잉했으면 좋을 것 같어요,아누아 피디알엔 히알루론산 수분 저자극 클렌징 폼 아직 사용정입니다 언고잉했으면 좋을 것 같어요,0.0,자극
SH_251217_003,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.17,27500,,재구매,제형/사용감,흡수/발림성,1,3점,보통,0,제형,아누아 피디알엔 100 히알루론산 세럼 물같은 제형이라 사용하기 부담없음,아누아 피디알엔 100 히알루론산 세럼 물같은 제형이라 사용하기 부담없음,0.0,제형
SH_251217_005,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.17,27500,,재구매,구매 가치/편의,상황/편의,1,4점,보통,0,향,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서 좋은 냄새는 안나요 하지만 전 그래서 좋음,0.0,"냄새, 향"
SH_251217_005,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.17,27500,,재구매,구매 가치/편의,상황/편의,1,4점,보통,0,냄새,좋은 냄새는 안나요 하지만 전 그래서,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서 좋은 냄새는 안나요 하지만 전 그래서 좋음,0.0,"냄새, 향"
SH_251218_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.18,27500,,한달이상사용,제형/사용감,흡수/발림성,3,4점,보통,0,흡수,흡수시키고,앰플이 많이 묽습니다 그래서 두어방울 흘리고 흡수시키고 또 얼굴에 두어방울 떨구고 흡수시키고 해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고 흡수는 빠르게 되는데 피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요!,0.6,"끈적, 수분감, 자극, 흡수"
SH_251218_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.18,27500,,한달이상사용,제형/사용감,흡수/발림성,3,4점,보통,0,흡수,흡수시키고,앰플이 많이 묽습니다 그래서 두어방울 흘리고 흡수시키고 또 얼굴에 두어방울 떨구고 흡수시키고 해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고 흡수는 빠르게 되는데 피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요!,0.6,"끈적, 수분감, 자극, 흡수"
SH_251218_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.18,27500,,한달이상사용,피부 자극,자극/부작용,3,4점,긍정,3,자극,해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고,앰플이 많이 묽습니다 그래서 두어방울 흘리고 흡수시키고 또 얼굴에 두어방울 떨구고 흡수시키고 해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고 흡수는 빠르게 되는데 피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요!,0.6,"끈적, 수분감, 자극, 흡수"
SH_251218_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.18,27500,,한달이상사용,제형/사용감,흡수/발림성,3,4점,보통,0,흡수,흡수는 빠르게 되는데,앰플이 많이 묽습니다 그래서 두어방울 흘리고 흡수시키고 또 얼굴에 두어방울 떨구고 흡수시키고 해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고 흡수는 빠르게 되는데 피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요!,0.6,"끈적, 수분감, 자극, 흡수"
SH_251218_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.18,27500,,한달이상사용,"수분/유분 밸런스, 제형/사용감","끈적임/밀림, 보습/속건조",3,4점,보통,0,"끈적, 수분감",피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요,앰플이 많이 묽습니다 그래서 두어방울 흘리고 흡수시키고 또 얼굴에 두어방울 떨구고 흡수시키고 해야하는 귀찮음이 있어요 이 때문에 한번에 좀 많이 사용하게 되는 것 같습니다 자극감은 없고 흡수는 빠르게 되는데 피부에 약간 끈적거리게 남는게 아쉽습니다 수분감 충전은 빠르게 돼요!,0.6,"끈적, 수분감, 자극, 흡수"
SH_251219_001,세럼,아누아 피디알엔 히알루론산 캡슐 100 세럼,2025.12.19,27500,"복합성, 쿨톤, 잡티, 민감성",한달이상사용,피부 고민 해결,미백/광채,3,4점,보통,0,광채,있어요 피부 속부터 차오르는 광채 플럼핑 세럼,"아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL, 잘 사용하고 있어요 피부 속부터 차오르는 광채 플럼핑 세럼. PDRN 히알루론산 콜라겐 속수분 보충부터 건강한 광채까지. 초저분자 스마트 캡슐. 성분 흡수를 넘어 생성 증가로 보여주는 효과. 3초 수분 플럼핑. 피부 속 콜라겐 증가. 촉촉하고 얼굴에서 광이나네요",0.5,"광채, 촉촉, 흡수"
